nombre,rubro,direccion,telefono,email,instagram,facebook,lat,lon
La Vecchia,restaurant,"Obispo Ferreyra 770, Villa del Rosario",,,,,-31.5548134,-63.5358606
Cuba Pub,bar,"La Rioja y Sobremonte, Río Cuarto",,,,,-33.1279035,-64.3498343
El lomo y Cía,restaurant,"Avenida Italia 1100, Río Cuarto",+5493584622622/+5493284223397,,,,-33.1276332,-64.350904
Supermercado Mau Mar,supermarket,"Florentino Ameghino, Cruz del Eje",,,,,-30.7172051,-64.814531
Taller Mecánico Migliore,car repair,"Ruta 16, Cruz del Eje",,,,,-30.7194398,-64.8206661
Supermercado Costa Azul,supermarket,"Juan Sebastián Bach 518, Villa Carlos Paz",,,,,-31.3931874,-64.464124
Boliche de la legua,bar,,,,,,-33.6496185,-64.6509557
Lo de Rojas,bar,"Calle Pública, Cañada de Salas",,,,,-31.3054239,-65.196293
PIntureria Central,paint,,,,,,-33.1280492,-64.3486319
Prego,ice cream,,,,,,-32.4146393,-63.2564632
Buen Día,bakery,,,,,,-32.4143428,-63.2604054
La Casa de Don Rosendo,restaurant,"Ruta Provincial 14, Nono",,,,,-31.832292,-64.9917692
"Ex ""Boliche Nicola""",bar,,,,,,-32.0784543,-63.9848817
C. de Ganaderos,oficina: association,Salgueiro 141,,,,,-34.8407716,-64.5849717
IPEM 131 Juan Gabriel Brochero,oficina: educational institution,San José,,,,,-31.9556883,-65.3124168
Dispensario,oficina: physician,SAN JOSE,,,,,-31.9575661,-65.3122285
San Leonardo,restaurant,"Luis Lozano 94, Agua de Oro",+54 351 398 8800,,,,-31.0686591,-64.2986774
Brandalissi,funeral directors,,,,,,-30.976052,-64.092525
Liberty Decoraciones,gift,Avenida General Paz,+54 3541 43 7570,,,,-31.4220309,-64.4951532
Hostería;Restaurante Potrerillo Larreta,restaurant,,,,,,-31.6457092,-64.4879613
C.I.C. Centro Integrador Comunitario,oficina: company,"Salta 2902, Villa Maria",+543534611039,,,,-32.3944405,-63.2287741
Supermercado Maurino,supermarket,"Bulevar Colon, Bell Ville",,,,,-32.614459,-62.6945442
Forrajeria Don Andres,pet,"Avenida Pellegrini 1432, Cruz del Eje",,,,,-30.7169757,-64.8166889
Depósito de Obras y Servicios Públicos de la Municipalidad de Córdoba,oficina: government,,,,,,-31.4032714,-64.2678001
Magra,supermarket,,,,,,-34.1291432,-63.3912712
San Lucas,clinic,"España 71, Laboulaye",+54 3856 42 6112,clinicaprivadasanlucas@hotmail.com,,,-34.1246892,-63.3876048
Soho,restaurant,Boulevard Dante Alighieri,,,,,-32.4190522,-63.2541068
Santo,restaurant,Boulevard Ramón Carcano,+54 353 482 7910,,,,-32.4166547,-63.2503427
Alioli,fast food,Catamarca,+54 353 464 7949,,,,-32.4118597,-63.2494924
Santa Cecilia,ice cream,Avenida Elpidio Gonzáles,+54 353 461 0700,,,,-32.4160517,-63.2613912
CIC - Hugo R. Giovanetti,clinic,"Boulevard de la Estación, Las Peñas",,,,,-30.5615699,-63.9977029
Carnes Jege,butcher,,,,,,-31.2793617,-64.4629213
Casa fúnebre,funeral directors,,,,,,-31.2786128,-64.4636832
Kiosco El Cristal,kiosk,"Urquiza 368, Devoto",,,,,-31.403078,-62.3018609
Defensa Civil en estación de Bomberos,oficina: government,,,,,,-30.8608139,-64.5267023
Dispensario Municipal Carnerillo,clinic,"Avenida Rafael Faucher 173, Carnerillo",,,,,-32.9139378,-64.026593
Centro de Salud Municipal,clinic,"Güemes, Brinkmann",,,,,-30.866462,-62.0413645
Titán,supermarket,"Camino de los Siete Colores, Santa Rosa de Calamuchita",,,,,-32.0592735,-64.5494329
Rotiseria La Cumbre,fast food,,,,,,-30.7244956,-64.8029712
Binomio,clothes,San Martín,,,,,-30.7243542,-64.8032118
Peluquería Rivadavia,clothes,Rivadavia,,,,,-30.7257588,-64.8027242
"""New Center Sports"" Indumentaria Deportiva",sports,,,,,,-30.7253195,-64.8023787
Plena Modas,clothes,,,,,,-30.7254484,-64.8023052
Gulfstore Resto Bar,fast food,,,,,,-30.7261931,-64.803157
Zapatería,shoes,San Martín,,,,,-30.7244879,-64.8031153
Frigorifico Villa Maria,supermarket,"Bulevar Las Flores, Villa Giardino",,,,,-31.0514493,-64.4998394
Almacén Natural Pimienta Rosa,convenience,Coronel Juan Pascual Pringles 372,,,,,-31.4122256,-64.1678275
Coco Loco,fast food,Jacinto Ríos 1298,4220268,,,,-31.4011434,-64.1705326
La Molinera,bakery,"Buenos Aires 929, río cuarto",,,,,-33.1222263,-64.3580784
Casa Risso,supermarket,,,,,,-31.2455814,-62.926024
Carnes Fabio,butcher,Colombia 152,,,,,-32.4148802,-63.2529586
Martinez,butcher,Boulevard Italia,,,,,-32.412959,-63.2530453
Conrero,butcher,Muller,,,,,-32.4116778,-63.2581295
McDonald's,fast food,"Avenida General Paz, Villa Carlos Paz",,,,,-31.4218291,-64.4966092
Instituto Medico Privado,clinic,Belgrano 149,,,,,-31.420282,-64.4931788
Fabrica de alfajores,confectionery,"Avenida Libertad, Villa Carlos paz",,,,,-31.4225524,-64.4949916
Mecánica ledesma,tyres,Buenos Aires 365,+54 3521 42 1684,mecanicaledesma@hotmail.com,,,-30.4242966,-64.3542495
Bar y despensa San cayetano,convenience,Córdoba,,,,,-31.1156425,-63.6007756
Fundación EDUCO,oficina: educational institution,"Intendente de Buono 170, Río Tercero",,,,,-32.1705493,-64.1096366
Gailhou Del Arroyo,pharmacy,,,,,,-31.7684677,-65.001002
Sei Tu,ice cream,,,,,,-32.6874139,-62.1036075
el alquimista,books,,,,,,-31.0025859,-64.0856563
Electrónica Doble G,electronics,1275,+54 358 462 4998,gasserg@ciudad.com.ar,,,-33.1274405,-64.3593255
El Torito,butcher,,,,,,-34.3479933,-63.4476577
Germani,pharmacy,,,,,,-34.0105444,-63.9252029
Grafica Luma,oficina: company,"Emilio Genoud 702, General Levalle",,,,,-34.0078953,-63.9207919
Parador,restaurant,,,,,,-33.0938611,-64.3622516
Unidad Sanitaria,clinic,"Libertad 145, Santa Catalina",,,,,-33.2043918,-64.4364897
La Nona,restaurant,,,,,,-34.2991574,-63.270584
Villa,supermarket,,,,,,-34.2986655,-63.2687708
El Goñi,bar,,,,,,-34.2980463,-63.2686325
La Piazza,restaurant,,,,,,-34.1265018,-63.3894225
María Angélica,pharmacy,Avenida Quintana 64,,,,,-34.120391,-63.3876689
Centro Medico Privado,clinic,,,,,,-34.1237279,-63.3902848
Pérez,pharmacy,,,,,,-34.1237018,-63.3903885
Clínica Privada Laboulaye,clinic,,,,,,-34.1237192,-63.3893741
Top,supermarket,,,,,,-34.1392615,-63.3929855
San Agustin,pharmacy,,,,,,-34.1392054,-63.3932444
Farmacia Prá,pharmacy,,,,,,-34.1354365,-63.3918355
Ferrarese,pharmacy,,,,,,-34.1255698,-63.3921
Lider,pharmacy,,,,,,-31.4154908,-64.1886097
estacionamiento Alvear,car rental,Alvear 259,,,,,-31.4138534,-64.1802473
Cuates - Tacos y Lomos,fast food,Tomás Garzón 7704,+54 3543 42 3879,,,,-31.3474062,-64.2673777
Miguel Scheimberg SACIFI,hardware,,,,,,-31.4201751,-64.1791343
Fotocopiadora,copyshop,,,,,,-31.4352618,-64.1935936
Verónica,doctors,Los Almendros 354,+54 3547 47 9270,,,,-31.7155831,-64.4368375
Lo de Nedda,restaurant,Avenida Edén,+54 3548 42 7101,,,,-31.0934266,-64.4856424
Gavilan patas largas,bar,Avenida Edén 306,+54 9 3548 59 2611,,,,-31.0931421,-64.483609
Centro Genetico Criollos del Litoral,oficina: research,,,,,,-31.1890783,-64.4779394
Gomeria El Rey,tyres,,,,,,-31.1296534,-64.4803351
Q'como,bakery,,,,,,-31.4157987,-64.1883981
taller monters,car repair,General Pedernera 257,,,,,-31.4131595,-64.1375607
Despensa MI-LE,convenience,Cornelia Heinrich 705,+54 3546 46 4520,,,,-31.9537969,-64.546087
Despensa MI-LE,convenience,Walter Dotzaver 705,+54 3546 46 4520,,,,-31.9530312,-64.5495714
Paidón,pharmacy,"Corrientes 600, Cosquín",,,,,-31.2401349,-64.4649411
Dispensario 7 Barrio Sabattini,clinic,,+54 3547 42 8121,,,,-31.64627,-64.4373981
Panadería Independencia,bakery,,,,,,-31.4157057,-64.1887768
escuela Juana Manso,oficina: educational institution,Deán Funes,,,,,-32.8841817,-62.6747954
fray Luis Beltrán,oficina: educational institution,Los Chañares,,,,,-30.4921531,-64.1810832
Dispensario Municipal,clinic,"Remigio Coego 144, San Basilio",+54 3585 49 1010,,,,-33.4986765,-64.3127572
Club Sportivo Biblioteca La Cruz,bar,,,,,,-32.304384,-64.4830895
SUM,oficina: educational institution,"Boulevard San Martín 251, General Deheza",,,,,-32.7558335,-63.7882218
Centro de Salud Sara de Albelo,clinic,Cañada Larga,,,,,-31.7508112,-64.9775691
Unicor SA,computer,"Zenón López 1594, Pilar",+54 351 5892975,info@unicorsa.com.ar,,https://www.facebook.com/unicorsa,-31.6771657,-63.8868058
Dipensario n° 11,clinic,,,,,,-31.4398012,-64.164244
kiosco Burbujas,supermarket,,,,,,-31.9485906,-65.1886034
Escuela Vicente Fidel López,oficina: educational institution,"Juan C. Tissera 1551, Córdoba",,,,,-31.3887148,-64.1599588
Enigma,restaurant,,,,,,-31.4306558,-62.0881186
Marvic,restaurant,,,,,,-31.4038969,-64.2188161
Centro de Atención Integral al Ciudadano,oficina: government,,,,,,-31.4248612,-64.1724686
"Instituto de Educación Superior ""Doctor Domingo Cabred""",oficina: educational institution,Avenida Deodoro Roca 4998,,,,,-31.4322172,-64.1709985
ITV,oficina: government,,,,,,-30.7172154,-62.0036942
Comuna de Colonia Iturraspe,oficina: government,"Ruta Provincial 1 Nº 1, Colonia Iturraspe",,,,,-31.2087346,-62.1102083
Comedor de Iturraspe,restaurant,"Ruta Provincial 1 Nº 1, Colonia Iturraspe",,,,,-31.2082367,-62.1100848
uniformes de guerra,outdoor,,,,,,-31.4116514,-64.1813279
Dispensario Municipal Dr. Julian Ostrovsky,clinic,"Córdoba, Salsipuedes",+54 3543 49 2087,,,,-31.1368203,-64.2918204
Ferreplaza,hardware,,,,,,-31.1418612,-64.2973275
Consorcio Caminero,oficina: association,Colonia Iturraspe,,,,,-31.2067181,-62.1120088
S.U.V.I.C.O.,oficina: insurance,,,,,,-31.4024306,-64.1807119
Disco,supermarket,Jerónimo Luis de Cabrera 493,+54 351 471-1961,,,,-31.3977671,-64.1836368
La Madrileña,restaurant,,,,,,-32.4119678,-63.2429407
Siscard S.A.,oficina: company,"Rondeau 339, Córdoba",,,,,-31.4232939,-64.1820893
Viajeros 360,clothes,Doctor Dino Carignani 447,+54 3547 42 9404,,,,-31.657061,-64.4281986
Sami Car,car wash,,,,,,-31.000818,-64.0853142
"Pizzeria,lomiteria 2050",fast food,Niceto Vega 2582,,,,,-31.3701901,-64.1350347
Verdulería Omar,greengrocer,Chachapoyas,,,,,-31.3700275,-64.1329825
Manu.,bakery,Niceto Vega 2597,,,,,-31.3700232,-64.1348989
Cachito,hardware,Chachapoyas,,,,,-31.3698332,-64.1331742
la casa del celular,mobile phone,José Ingenieros 125,+54 353 429 1443,javirigotti@gmail.com,,,-32.409285,-63.2436398
pago facil libertad,supermarket,,,,,,-31.4134087,-64.1875892
radio me gusta,travel agency,,,,,,-31.4708384,-64.2311735
Dagmar,florist,,,,,,-31.085818,-64.4711928
Vietto,pharmacy,"General Roca 64, Las Varillas",+54 3533 456625,,,,-31.8721016,-62.7199777
La estrella del Sur,bakery,,,,,,-31.8702996,-62.726607
Obra Social OSDOP Cordoba - Independencia 374,outdoor,Independencia 374,,,,,-31.4202979,-64.1858824
La Vineria,supermarket,,,,,,-31.3126212,-64.460996
Victoria,bakery,,,,,,-31.5566188,-64.0015784
Compostura de Calzado,shoemaker,Chamical 2319,4581713,,,,-31.4332078,-64.1259021
Guanajuato,restaurant,,,,,,-31.1691357,-64.3181016
Pan Caliente,bakery,Avenida General Belgrano 308,+55 35 2549-3020,,,,-31.0656424,-64.3001132
Perreti Emilliano,doctors,,,,,,-31.4497233,-64.2285428
Gomeria,tyres,Huerta Grande,,,,,-31.0618499,-64.4971315
Xocoart,confectionery,,,,,,-31.033882,-64.2739678
La Pirámide,supermarket,,,,,,-31.1606808,-64.3197482
ClauMar,hardware,,,,,,-31.1577702,-64.3151916
Jim West,clothes,,,,,,-31.1682336,-64.3192887
La Primavera,restaurant,Avenida General Belgrano,+5493525478963,,,,-31.0653751,-64.3000848
La Criolla,fast food,Córdoba,,,,,-32.0676498,-64.5395718
Guadalupe,bakery,Libertad,,,,,-32.0672224,-64.5383322
Sole,bar,Emilio Castelar 655,,,,,-31.3886945,-64.1803973
Marozzi distribuidora,car parts,"Avenida Eduardo Bulnes 2032, Córdoba",+54 351 451 2414,ventas@bateriasmarozzi.com.ar,,,-31.3972054,-64.1628242
The Journey,bar,,,,,,-31.4231143,-64.1916598
Muy Güemes,bar,,,,,,-31.4254744,-64.191871
Nascentis - Clinica De Fertilidad y Reproducción,clinic,"Montevideo 297, Córdoba",,,,,-31.4206032,-64.1914008
desvio rafael Garcia,florist,,,,,,-31.5778321,-64.210214
Pituca,clothes,Sobremonte 638,,,,,-33.1229732,-64.348309
Discomania,electronics,Constitución 650,,,,,-33.122751,-64.3490274
Los Infernales de Güermes,bar,,,,,,-31.4218881,-64.1916861
Dada Mini,bar,,,,,,-31.4244094,-64.1914204
taller chapa y pintura,car repair,Juan José Paso 859,,,,,-33.6365057,-64.0243726
Apartamento,bar,,,,,,-31.4239729,-64.1929491
Angelita's,restaurant,Gobernador Roca 87,,,,,-31.4052186,-64.4760865
Gomería,car repair,25 de Mayo,,,,,-30.982694,-64.4911633
Centro de Distribución Cordiez,supermarket,Avenida La voz del Interior,,,,,-31.344845,-64.2044149
Monte,restaurant,,,,,,-32.4095618,-63.2383618
Villa Maria,bakery,,,,,,-32.409713,-63.2388761
Bla bla Cordoba,electronics,"Rondeau 202, Córdoba",,,,,-31.422944,-64.1838734
Vivero Arguello,florist,Tupac Yupanqui 7500,,,,,-31.335121,-64.276189
Lonca Hue del Lago,cafe,,,,,,-31.8397547,-65.0006399
Augustus,confectionery,Avenida Rafael Núñez 3817,+54 351 481 2367,,,,-31.3709954,-64.231112
Casa Cortez,restaurant,Luis José de Tejeda 4242,,,,,-31.370108,-64.2341435
Cunde Amor,confectionery,Elias Yofre 1243,,,,,-31.4507528,-64.1781158
Farmacia Scattolini,pharmacy,25 de Mayo 791,+54 3573 48 0238,,,,-31.6469934,-63.3455934
Autoservicio Lourdes,convenience,Río Rugapampa 270,,,,,-31.4770794,-64.5274329
Lavadero Bahia,laundry,,,,,,-31.4190306,-64.1781805
La Alemada,restaurant,Obispo Trejo y Sanabria 170,,,,,-31.4175002,-64.1862259
Parrilla Fogón Santa Cecilia,restaurant,,,,,,-31.0176854,-64.5073041
Los Jardines De Yaya,greengrocer,,,,,,-31.0049944,-64.4775359
Bar de la Montaña,restaurant,,,,,,-31.365663,-64.4174614
Puestos de Choripanes,restaurant,,,,,,-31.372543,-64.4332161
Pan Casero,bakery,,,,,,-31.3731888,-64.4389561
Parrilla Forgione,restaurant,,,,,,-31.3488331,-64.3420132
Il Panino,fast food,,,,,,-31.3546743,-64.3277707
Gomería La Cuesta,car repair,,,,,,-31.3569694,-64.3179216
All Petrol,car repair,,,,,,-31.3553523,-64.330866
Pollería La Gallina Turuleca,butcher,,,,,,-31.355673,-64.3142148
Comedor SUE,restaurant,,,,,,-31.4397135,-64.1689567
La Luciérnaga,books,,,,,,-31.4359866,-64.1906961
Kiosco Haití,kiosk,,,,,,-31.437037,-64.1914714
Kiosco y Metegol,kiosk,,,,,,-31.4361422,-64.1864502
Venta de libretas universitarias,books,,,,,,-31.4360804,-64.1865735
Kiosco y barcíto Baterías C,kiosk,,,,,,-31.4386896,-64.1820899
Viejo Lobo,restaurant,Avenida 24 de Septiembre 1205,,,,,-31.4139626,-64.1671243
San Patricio,fuel,,,,,,-30.4182714,-64.3464796
GN COM,fuel,,,,,,-31.4286262,-64.2094312
GNC Alianza,fuel,Padre Lozano 1798,+54 351 465 5276,,,,-31.4312794,-64.2235651
GNC Monbián,fuel,,,,,,-31.8979763,-63.6438307
GNC Oliva,fuel,,,,,,-32.0456616,-63.5666899
GNC Tancacha El Portal,fuel,,,,,,-32.232861,-63.9908023
José Lopez,outdoor,,,,,,-31.3240339,-63.6266601
Santa Rosa,pharmacy,"9 de Julio, Santa Rosa de Río Primero",,,,,-31.1536489,-63.3986392
Sir Chaplinn,cafe,,,,,,-31.4167529,-64.1811713
Agro Diesel,fuel,,,,,,-34.7941125,-63.7850768
Carnicería Tabitah,butcher,,,,,,-31.3136298,-64.461478
La Parada Del Viajero,kiosk,,,,,,-31.3137489,-64.4617851
Las Chicas,kiosk,,,,,,-31.3162501,-64.4630927
Maxikiosco El Fantasma,kiosk,,,,,,-31.2364318,-64.465398
Cerámicas,garden centre,,,,,,-31.16982,-64.4768082
Bar Dalí,bar,,,,,,-31.1159411,-64.4844417
Taller Mecánico Pía,car repair,,,,,,-31.1156686,-64.4851403
Anglada Automotores,car,,,,,,-31.1058688,-64.482489
Gomería Emanuel,car repair,,,,,,-31.1055819,-64.4817005
La Selena,restaurant,,,,,,-31.1260465,-64.4838195
Bass Car Audio,car repair,,,,,,-31.1010836,-64.4828911
Kiosco y comidas Keko's,restaurant,,,,,,-31.4373524,-64.1686579
Drugstore Kira,kiosk,,,,,,-31.4229063,-64.1767796
Choripanes El Dante,fast food,,,,,,-31.4316104,-64.1716539
Antiguedades,gift,,,,,,-31.4363363,-64.1686605
Diarios Y Revistas,books,,,,,,-31.4361954,-64.1688501
Kiosco Las Tres Hermanas,kiosk,,,,,,-31.4371565,-64.1688417
Chica Loca Indumentaria Femenina,gift,,,,,,-31.4267446,-64.1828628
Leas librería,books,,,,,,-31.4213796,-64.1780671
Calzados,gift,,,,,,-31.4214071,-64.1778417
FUPRON,clinic,Salta 550,,,,,-32.4099509,-63.2532373
FUPRON,clinic,Chile 267,,,,,-32.4064788,-63.2425242
La Cantinela,restaurant,,,,,,-32.4173043,-63.2389153
GNC Soluciones Ecologicas,fuel,,,,,,-32.1892311,-64.119364
GNC Serrano,fuel,,,,,,-34.478514,-63.5303343
Viamonte GNC,fuel,"Acceso a Viamonte, Viamonte",,,,,-33.7424664,-63.08991
remiseria galgo,car rental,Guillermo Rawson 185,,,,,-32.1963008,-64.2526024
Internacional,pharmacy,"José Ingenieros 86, Villa María",+54 353 452 0061,,,,-32.4096461,-63.2430534
Milk Cream,ice cream,,,,,,-32.4104159,-63.244323
Farmacia Perez de Pedernera,pharmacy,,,,,,-32.4101276,-63.2488099
Axion Fasena Energia,fuel,Avenida Amadeo Sabattini,,,,,-31.4615881,-64.1063397
IT! Italia,restaurant,Avenida Colón 628,,,,,-31.4110111,-64.191646
Vodevil Cafe,cafe,Corrientes,,,,,-31.4192616,-64.1861945
El vergel-LeoniDaniela,bakery,,,,,,-31.4028611,-64.2369538
GNC Cordoba,fuel,,,,,,-31.3951402,-64.1760694
El Paraíso - Proveeduría,bar,Paso del Indio,,,,,-30.8516977,-64.5489164
Concert,restaurant,"Lisandro de la Torre, Villa María",,,,,-32.4068525,-63.2436655
Margut,bar,"San Juan, Villa María",,,,,-32.4061063,-63.242938
"Patio de comida ""Rotary Club""",fast food,"Avenida Elpidio Gonzáles, Villa María",,,,,-32.4152314,-63.2594463
Complejo de la Costa,bar,"S. Gornithz, Villa María",,,,,-32.4195219,-63.2662512
Oh la la! Salón de belleza,beauty,Los Robles 70,+54 3546 51 0322,,,,-32.1680486,-64.4492963
Ex-Legislatura de la Provincia de Córdoba,oficina: government,Deán Funes 64,,,,,-31.4154751,-64.1850482
Resto Bar Montego Bay,restaurant,,,,,,-31.3923524,-64.1654072
bicicleteria nico forno,bicycle,Boulevard Rivadavia,,,,,-32.4245121,-63.7411504
Rostiseria Clau&Fer,restaurant,Av. Rivadavia.,,,,,-32.7478045,-63.3403638
Il bouno...,restaurant,Teniente Origone,,,,,-32.8845352,-62.6861329
El Rancho Del Biker,bicycle,Guatemala 467,,,,,-32.1687792,-64.0973145
Rostiseria Fer&Clau,restaurant,Av. Rivadavia,,,,,-32.7495179,-63.3419469
Centro de Salud 14 - General Bustos,clinic,"Diagonal Ica 990, Córdoba",+54 351 4336003,,,,-31.387062,-64.1638021
C.A. Esteban Piacenza,bar,,,,,,-32.7692229,-64.0923057
Crocante,bakery,,,,,,-31.9464486,-65.1859704
Cemdo Coop. Ltda,oficina: company,,,,,,-31.9466194,-65.1850961
Centro de Salud 4 - Barrio Nueva Italia,clinic,"José Quevedo, Córdoba",+54 351 433 5123,,,,-31.3819325,-64.1425277
Almacén de Mario,deli,Avenida General Paz 163,+54 351 427 0355,,,,-31.4153429,-64.1865015
Giordano,car repair,Avenida de Circunvalación Agustín Tosco,,,,,-31.4636034,-64.2273919
Gomeria,car repair,Cincinatti,,,,,-31.4635432,-64.2272251
Pizzería La Camorra,restaurant,,,,,,-31.9486993,-65.1693762
Clínica Privada Modelo - Río Tercero,clinic,Santa Maria de Oro,,,,,-32.1694957,-64.1146757
cooperativa de luz,oficina: government,Dean Funes,,,,,-32.1754568,-64.111894
INNSANE AUDIO,electronics,Calle 3 1007,+54 351 599 1427,,,,-31.3588801,-64.3462131
Bar Silvana,bar,"Doctor Alfredo T. Bruno, General Levalle",,,,,-34.0121123,-63.9230644
Lavadero de autos,car wash,,,,,,-31.1141091,-64.485387
Lubricentro,car repair,,,,,,-31.1026526,-64.4814589
Rodas Cosas,gift,,,,,,-31.0928997,-64.4859311
La Casa de los Mil Repuestos,car repair,,,,,,-31.0906559,-64.4837402
Don Corleone Resto Pub,pub,Huerta Grande,,,,,-31.0783736,-64.4926585
Casa Irwo,gift,,,,,,-31.0687067,-64.4952751
Piletas Induplast,garden centre,Huerta Grande,,,,,-31.0646605,-64.497001
Casa Suryia,garden centre,Huerta Grande,,,,,-31.0642056,-64.4967382
Parrilla Ruta 38,restaurant,,,,,,-31.037132,-64.5005469
Parada Manantiales,gift,,,,,,-30.9842842,-64.4987578
Diógo Taller Mecánico,car repair,,,,,,-30.983978,-64.4988464
Boutique Del Pollo,supermarket,,,,,,-30.9814783,-64.4922644
Kiosco Loza,convenience,,,,,,-30.9816118,-64.4912584
Tololo Diarios y Revistas,books,,,,,,-30.9816187,-64.4913228
Bemol (ex El Cardón),restaurant,,,,,,-30.9813816,-64.4913281
Home,gift,,,,,,-30.9814337,-64.4918659
Cyber,kiosk,,,,,,-30.9826685,-64.4932196
Electrónica Capozzo,hifi,,,,,,-30.9825684,-64.4928919
Kiosco El Gusanito,kiosk,,,,,,-30.9826673,-64.4933988
Forrajería La Cumbre,convenience,,,,,,-30.9816624,-64.4917385
Nury Li,hairdresser,,,,,,-30.9785464,-64.4888982
Peluquería Peco's,hairdresser,,,,,,-30.9831922,-64.4947659
Veterinaria Pavón,veterinary,,,,,,-30.9831503,-64.4916077
Cerrajería,department store,,,,,,-30.981451,-64.4914178
Vivero My Garden,florist,,,,,,-30.9815428,-64.4901185
Bicicletería,bicycle,,,,,,-30.9813773,-64.4903438
La Molleja Feliz,butcher,,,,,,-30.9814233,-64.4904967
Cherry Farm Breack And Breackfast,cafe,,,,,,-30.9928215,-64.4596593
Librería Mitre,books,,,,,,-30.9779681,-64.4891634
Virgen Del Valle,butcher,,,,,,-30.9779796,-64.4890932
Igna Maderas,window construction,,,,,,-30.8736396,-64.5359123
El Gitano,convenience,,,,,,-30.8646913,-64.5338398
Ñut Arévalo,car repair,,,,,,-30.8580841,-64.5293007
"Venta de Aceitunas, Miel y Dulces",kiosk,,,,,,-30.7042972,-64.7010581
Iani Karstow,department store,,,,,,-31.3470118,-64.2792804
Solares De La Recta,florist,,,,,,-31.3466086,-64.2790765
Veterinária,veterinary,,,,,,-31.3402219,-64.2900521
Restó Pub,pub,,,,,,-31.4239845,-64.1805033
El Comedor,restaurant,,,,,,-31.4228222,-64.1808242
Cooperativa de Servicios Publicos y Sociedad Villa Santa Rosa Limtada,oficina: government,,+54 3574 48 0259,,,,-31.1554664,-63.399004
Farmagroup,pharmacy,Nazaret 3182,+54 351 589 0950,,,,-31.3914639,-64.2258353
Sooft,computer,Javier López,,,,,-31.3902598,-64.2273531
B Com 141,oficina: government,,,,,,-31.3729137,-64.2950654
Vivero Lindo,garden centre,,,,,,-31.1654512,-64.3218219
Denut Helados y Café,ice cream,,,,,,-32.4115014,-63.2413429
Placeres sin Tacc,cafe,,,,,,-31.4177116,-64.1722376
Independencia,bakery,,,,,,-31.4153317,-64.1713032
Bourbon Café,cafe,San Luis 1331,+54 353 489 1269,,,,-32.4143875,-63.2368149
Tv Cable,electronics,,,,,,-31.3222543,-62.8110684
Instituto óptico 9 de julio,optician,,,,,,-31.4317895,-62.0806747
Club de abuelos,wine,,,,,,-31.4194676,-62.0883298
García Cocco,pharmacy,"Rivadavia, Río Cuarto",,,,,-33.1258578,-64.3460041
Muebles y diseños,furniture,"Rivadavia 321, Río Cuarto",,,,,-33.1259548,-64.3456984
